Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP100191,8000,0,Business,46,Married,1.0,672.0,0,54.4,2800.0,68000.0,238000,60,Business,Urban,Graduate,Female,Private,0
APP100192,8000,0,Business,24,Married,3.0,634.0,0,34.7,1400.0,223000.0,204000,60,Home,Semi-Urban,Graduate,Female,Private,0
APP100193,8000,0,Self-Employed,43,Single,2.0,675.0,2,78.1,3600.0,176000.0,208000,36,Home,Rural,Graduate,Female,Private,0
APP100194,8000,0,Salaried,46,Married,2.0,699.0,1,37.7,7000.0,31000.0,187000,60,Personal,Semi-Urban,Graduate,Male,Private,0
APP100195,8000,3000,Salaried,28,Single,0.0,564.0,1,22.4,21900.0,0.0,159000,60,Education,Rural,Graduate,Female,Self,0
APP100196,8000,0,Self-Employed,35,Single,1.0,715.0,1,13.3,7300.0,282000.0,228000,240,Home,Semi-Urban,Undergraduate,Female,Private,1
APP100197,8000,0,Business,39,Single,3.0,862.0,1,8.5,5900.0,112000.0,137000,180,Home,Semi-Urban,Undergraduate,Male,Govt,1
APP100198,8000,3000,Business,43,Married,0.0,765.0,0,7.5,14500.0,65000.0,171000,180,Business,Rural,Graduate,Male,Self,1
APP100199,8000,0,Self-Employed,28,Married,1.0,739.0,0,5.0,9300.0,29000.0,85000,240,Personal,Rural,Postgraduate,Male,Self,1
APP100200,8000,0,Self-Employed,49,Married,0.0,715.0,1,5.0,1800.0,0.0,106000,360,Education,Rural,Postgraduate,Male,Govt,0
APP100201,8000,0,Salaried,21,Married,0.0,590.0,0,5.0,5200.0,0.0,50000,360,Education,Semi-Urban,Postgraduate,Female,Private,0
APP100202,8000,3000,Salaried,51,Married,2.0,574.0,2,37.2,4600.0,28000.0,240000,60,Personal,Rural,Graduate,Male,Private,0
APP100203,8000,0,Business,43,Married,1.0,670.0,3,10.9,7000.0,185000.0,164000,180,Home,Semi-Urban,Graduate,Female,Govt,1
APP100204,8000,0,Self-Employed,31,Married,2.0,641.0,0,41.6,5000.0,10000.0,125000,36,Personal,Rural,Graduate,Female,Self,0
APP100205,8000,3000,Salaried,46,Married,1.0,533.0,2,71.4,3600.0,330000.0,321000,36,Home,Urban,Graduate,Male,Private,0
APP100206,8000,3000,Salaried,27,Single,,648.0,0,8.8,35100.0,0.0,249000,240,Education,Semi-Urban,Undergraduate,Female,Self,0
APP100207,8000,3000,Self-Employed,39,Married,2.0,696.0,3,6.0,7700.0,118000.0,130000,180,Home,Rural,Undergraduate,Male,Private,1
APP100208,8000,3000,Salaried,40,Married,3.0,708.0,3,5.6,13100.0,1000.0,166000,240,Personal,Urban,Graduate,Female,Private,1
APP100209,8000,3000,Salaried,40,Single,3.0,597.0,1,12.7,7200.0,57000.0,202000,120,Personal,Semi-Urban,Graduate,Male,Govt,0
APP100210,8000,0,Salaried,29,Single,2.0,667.0,1,51.7,18300.0,0.0,153000,36,Education,Rural,Undergraduate,Female,Private,0
APP100211,8000,3000,Self-Employed,33,Married,1.0,701.0,2,5.0,7400.0,147000.0,139000,360,Home,Urban,Postgraduate,Male,Govt,1
APP100212,8000,0,Self-Employed,39,Married,0.0,541.0,3,39.5,21400.0,124000.0,96000,36,Home,Semi-Urban,Undergraduate,Male,Private,0
APP100213,8000,0,Salaried,30,Married,0.0,610.0,0,22.8,500.0,4000.0,105000,60,Personal,Semi-Urban,Graduate,Female,Private,0
APP100214,8000,0,Self-Employed,40,Single,0.0,678.0,0,47.8,9000.0,236000.0,233000,60,Home,Semi-Urban,Postgraduate,Male,Self,0
APP100215,8000,3000,Salaried,31,Single,0.0,598.0,0,5.0,10500.0,143000.0,161000,360,Home,Urban,Postgraduate,Male,Private,1
APP100216,8000,0,Salaried,48,Single,0.0,634.0,2,12.3,11000.0,0.0,120000,120,Personal,Urban,Undergraduate,Male,Self,0
APP100217,8000,3000,Self-Employed,53,Married,0.0,900.0,0,12.1,2700.0,0.0,256000,180,Personal,Urban,Graduate,Female,Private,1
APP100218,8000,3000,Self-Employed,35,Married,0.0,536.0,1,5.0,3900.0,91000.0,109000,240,Home,Urban,Graduate,Male,Self,0
APP100219,8000,0,Business,47,Married,1.0,808.0,0,8.0,2900.0,41000.0,171000,240,Education,Urban,Graduate,Male,Self,1
APP100220,8000,3000,Self-Employed,35,Single,0.0,694.0,2,5.6,13200.0,42000.0,242000,360,Business,Semi-Urban,Undergraduate,Male,Private,1
APP100221,8000,0,Self-Employed,28,Single,2.0,569.0,0,5.0,20000.0,5000.0,60000,180,Business,Semi-Urban,Undergraduate,Male,Self,0
APP100222,8000,0,Salaried,33,Single,0.0,709.0,4,5.0,1600.0,86000.0,84000,360,Home,Rural,Undergraduate,Male,Private,1
APP100223,8000,0,Salaried,38,Married,1.0,683.0,0,7.7,9900.0,30000.0,138000,240,Business,Urban,Undergraduate,Male,Self,1
APP100224,8000,3000,Salaried,21,Married,2.0,788.0,0,18.1,3400.0,0.0,287000,120,Personal,Semi-Urban,Graduate,Male,Private,0
APP100225,8000,3000,Salaried,44,Married,0.0,731.0,1,22.8,46500.0,33000.0,259000,120,Business,Urban,Graduate,Male,Private,1
APP100226,8000,0,Business,38,Single,,697.0,0,8.3,14200.0,11000.0,216000,360,Education,Rural,Graduate,Male,Private,1
APP100227,8000,0,Salaried,48,Single,1.0,644.0,1,9.8,5700.0,0.0,211000,240,Personal,Semi-Urban,Graduate,Female,Govt,0
APP100228,8000,0,Business,44,Married,0.0,769.0,2,6.3,7100.0,48000.0,146000,240,Personal,Rural,Undergraduate,Male,Private,1
APP100229,8000,0,Self-Employed,39,Married,0.0,636.0,1,9.5,29600.0,0.0,167000,240,Education,Urban,Undergraduate,Male,Self,0
APP100230,8000,0,Self-Employed,34,Married,2.0,521.0,4,14.0,8600.0,42000.0,225000,180,Personal,Semi-Urban,Graduate,Female,Private,0
APP100231,8000,0,Salaried,53,Married,1.0,501.0,1,40.0,1400.0,152000.0,190000,60,Home,Semi-Urban,Postgraduate,Male,Private,0
APP100232,8000,3000,Self-Employed,59,Single,0.0,536.0,4,10.1,37000.0,135000.0,160000,120,Home,Rural,Undergraduate,Female,Self,0
APP100233,8000,0,Salaried,34,Married,3.0,752.0,0,8.2,18300.0,46000.0,115000,180,Education,Semi-Urban,Graduate,Male,Self,1
APP100234,8000,0,Salaried,48,Single,2.0,631.0,2,90.0,4700.0,0.0,118000,12,Business,Semi-Urban,Graduate,Male,Private,0
APP100235,8000,3300,Self-Employed,30,Married,2.0,610.0,0,15.1,14800.0,49000.0,202000,120,Personal,Urban,Graduate,Male,Govt,0
APP100236,8000,0,Salaried,32,Single,2.0,632.0,1,7.0,4400.0,0.0,118000,240,Personal,Semi-Urban,Graduate,Female,Govt,0
APP100237,8000,0,Salaried,34,Married,2.0,746.0,1,18.1,4300.0,45000.0,84000,60,Personal,Urban,Postgraduate,Female,Self,1
APP100238,8000,3300,Self-Employed,44,Single,0.0,720.0,2,64.9,7200.0,192000.0,229000,36,Home,Urban,Graduate,Male,Self,0
APP100239,8000,0,Salaried,27,Married,1.0,686.0,1,7.6,14800.0,24000.0,215000,360,Education,Urban,Graduate,Male,Private,1
APP100240,8000,3000,Business,53,Married,2.0,626.0,0,8.0,13000.0,53000.0,196000,240,Personal,Rural,Undergraduate,Female,Private,1
APP100241,8000,3000,Business,47,Married,0.0,628.0,2,17.8,20700.0,10000.0,124000,60,Business,Urban,Postgraduate,Male,Self,0
APP100242,8000,0,Business,44,Married,0.0,652.0,2,6.5,13000.0,177000.0,204000,360,Home,Rural,Graduate,Male,Self,0
APP100243,8000,3000,Salaried,35,Married,0.0,599.0,0,9.4,34700.0,0.0,266000,240,Education,Rural,Undergraduate,Female,Self,0
APP100244,8000,0,Salaried,46,Married,0.0,654.0,2,15.9,45500.0,165000.0,182000,120,Home,Rural,Graduate,Female,Private,1
APP100245,8000,3000,Business,21,Single,0.0,586.0,1,16.7,11000.0,271000.0,244000,120,Home,Rural,Graduate,Male,Private,0
APP100246,8000,0,Salaried,42,Married,,696.0,2,39.4,5800.0,0.0,198000,60,Education,Rural,Undergraduate,Female,Private,0
APP100247,8000,0,Business,39,Single,2.0,723.0,0,6.7,6800.0,0.0,207000,360,Personal,Urban,Graduate,Female,Private,0
APP100248,8000,0,Business,21,Single,0.0,780.0,0,15.2,1200.0,218000.0,220000,180,Home,Urban,Undergraduate,Male,Self,1
APP100249,8000,0,Business,42,Married,2.0,695.0,1,11.4,8300.0,166000.0,165000,180,Home,Semi-Urban,Graduate,Male,Private,1
APP100250,8000,0,Salaried,43,Single,1.0,700.0,0,5.0,4400.0,5000.0,124000,360,Personal,Semi-Urban,Graduate,Male,Self,0
APP100251,8000,0,Salaried,21,Married,,596.0,1,64.9,4000.0,0.0,65000,12,Business,Urban,Postgraduate,Female,Private,0
APP100252,8000,0,Business,26,Married,0.0,667.0,1,69.5,7800.0,153000.0,187000,36,Home,Semi-Urban,Graduate,Female,Self,0
APP100253,8000,0,Salaried,58,Married,0.0,579.0,1,18.1,1000.0,6000.0,75000,60,Personal,Semi-Urban,Undergraduate,Male,Private,0
APP100254,8000,3000,Salaried,36,Single,2.0,518.0,1,90.0,6800.0,246000.0,295000,12,Home,Rural,Postgraduate,Female,Private,0
APP100255,8000,0,Self-Employed,47,Married,0.0,648.0,1,6.7,9900.0,38000.0,126000,240,Business,Semi-Urban,Undergraduate,Male,Private,1
APP100256,8000,3000,Business,49,Married,0.0,634.0,0,12.0,1700.0,81000.0,297000,240,Personal,Semi-Urban,Undergraduate,Male,Govt,1
APP100257,8000,3000,Self-Employed,41,Married,0.0,735.0,0,30.7,31400.0,51000.0,203000,60,Business,Semi-Urban,Graduate,Male,Self,1
APP100258,8000,0,Self-Employed,48,Single,3.0,577.0,2,40.6,12600.0,151000.0,135000,36,Home,Semi-Urban,Undergraduate,Male,Private,0
APP100259,8500,3000,Salaried,21,Married,2.0,,2,37.4,29500.0,5000.0,169000,36,Personal,Rural,Postgraduate,Female,Private,0
APP100260,8000,3000,Self-Employed,35,Single,1.0,636.0,0,5.0,12500.0,11000.0,82000,360,Personal,Urban,Postgraduate,Male,Self,1
APP100261,8000,3000,Business,21,Single,3.0,657.0,2,5.0,11600.0,75000.0,69000,240,Home,Semi-Urban,Undergraduate,Female,Self,1
APP100262,8000,0,Salaried,21,Single,0.0,628.0,0,9.2,37100.0,151000.0,146000,180,Home,Semi-Urban,Postgraduate,Male,Private,1
APP100263,8000,0,Salaried,32,Single,1.0,750.0,0,26.0,30200.0,81000.0,221000,120,Personal,Semi-Urban,Graduate,Male,Self,1
APP100264,8000,3000,Business,31,Single,0.0,660.0,0,17.8,56500.0,32000.0,221000,120,Personal,Urban,Postgraduate,Female,Govt,1
APP100265,8000,0,Self-Employed,38,Married,0.0,583.0,1,81.3,7200.0,261000.0,214000,36,Home,Urban,Graduate,Male,Govt,0
APP100266,8000,0,Self-Employed,37,Married,2.0,514.0,0,9.6,3700.0,76000.0,240000,360,Personal,Urban,Graduate,Male,Private,0
APP100267,8000,0,Self-Employed,39,Married,2.0,715.0,2,5.0,2500.0,66000.0,82000,240,Home,Urban,Postgraduate,Male,Private,1
APP100268,8000,3000,Salaried,39,Married,0.0,714.0,3,8.0,3000.0,225000.0,240000,240,Home,Rural,Graduate,Female,Private,1
APP100269,8000,3000,Salaried,41,Married,0.0,686.0,3,10.4,16000.0,68000.0,176000,180,Personal,Semi-Urban,Graduate,Male,Private,1
APP100270,8000,0,Business,28,Married,0.0,,0,7.3,123800.0,79000.0,88000,180,Home,Urban,Graduate,Male,Private,1
APP100271,8000,3000,Business,30,Married,2.0,627.0,3,17.5,36600.0,0.0,130000,60,Education,Urban,Postgraduate,Male,Self,0
APP100272,8000,3000,Business,37,Single,0.0,741.0,1,21.8,6800.0,,131000,60,Education,Urban,Graduate,Male,Private,1
APP100273,8000,3000,Business,37,Married,1.0,662.0,1,10.8,17400.0,19000.0,259000,180,Personal,Rural,Undergraduate,Female,Self,1
APP100274,8000,3000,Salaried,27,Single,2.0,757.0,3,32.8,4700.0,25000.0,160000,36,Education,Semi-Urban,Graduate,Male,Self,1
APP100275,8000,0,Salaried,48,Married,0.0,663.0,1,36.0,5000.0,21000.0,97000,36,Business,Rural,Graduate,Male,Private,0
APP100276,8000,0,Self-Employed,45,Single,2.0,659.0,1,13.7,2900.0,41000.0,218000,180,Education,Urban,Graduate,Male,Private,0
APP100277,8000,3000,Self-Employed,29,Single,0.0,705.0,1,5.0,3100.0,0.0,75000,360,Personal,Rural,Postgraduate,Male,Private,0
APP100278,8000,3000,Self-Employed,35,Married,1.0,797.0,1,6.6,14100.0,276000.0,260000,360,Home,Urban,Graduate,Female,Self,1
APP100279,8000,3000,Self-Employed,58,Married,2.0,761.0,3,90.0,35700.0,0.0,320000,12,Personal,Urban,Undergraduate,Male,Govt,0
APP100280,8000,0,Business,39,Married,1.0,659.0,2,49.1,23000.0,6000.0,168000,36,Personal,Urban,Undergraduate,Female,Private,0
APP100281,8000,0,Salaried,41,Married,0.0,638.0,1,12.2,34800.0,163000.0,153000,180,Home,Semi-Urban,Undergraduate,Male,Self,1
APP100282,8000,3000,Salaried,31,Single,3.0,571.0,0,5.0,17700.0,45000.0,82000,360,Education,Urban,Undergraduate,Male,Private,1
APP100283,8000,3000,Salaried,34,Single,0.0,742.0,0,5.2,7800.0,170000.0,199000,360,Home,Semi-Urban,Graduate,Female,Private,1
APP100284,8000,3000,Self-Employed,53,Married,1.0,519.0,0,5.0,4800.0,187000.0,161000,360,Home,Rural,Postgraduate,Male,Private,0
APP100285,8000,3800,Salaried,39,Married,0.0,833.0,0,8.5,14400.0,265000.0,291000,240,Home,Urban,Postgraduate,Female,Self,1
APP100286,8000,0,Salaried,37,Married,1.0,747.0,1,50.6,1500.0,7000.0,204000,60,Personal,Urban,Postgraduate,Female,Self,0
APP100287,8000,0,Salaried,38,Married,1.0,596.0,2,25.6,4400.0,0.0,80000,36,Personal,Rural,Undergraduate,Male,Private,0
APP100288,8000,0,Salaried,63,Single,1.0,790.0,0,90.0,3700.0,156000.0,148000,12,Home,Semi-Urban,Postgraduate,Male,Private,0
APP100289,8000,3000,Self-Employed,38,Married,0.0,713.0,2,11.7,28100.0,97000.0,293000,240,Education,Rural,Undergraduate,Female,Self,1
APP100290,8000,3000,Salaried,29,Married,1.0,714.0,1,90.0,2000.0,207000.0,231000,12,Home,Urban,Graduate,Male,Self,0
APP100291,8000,3000,Salaried,31,Married,0.0,655.0,0,8.4,20500.0,165000.0,193000,240,Home,Urban,Undergraduate,Male,Self,1
APP100292,8000,0,Business,45,Married,0.0,721.0,1,10.6,11900.0,112000.0,220000,240,Personal,Urban,Postgraduate,Male,Private,1
APP100293,8000,0,Salaried,23,Single,1.0,536.0,2,73.1,12100.0,80000.0,234000,36,Personal,Rural,Postgraduate,Male,Self,0
APP100294,8000,0,Salaried,42,Married,1.0,677.0,1,5.0,5100.0,99000.0,93000,360,Home,Rural,Graduate,Female,Private,1
APP100295,10400,3000,Salaried,30,Single,0.0,618.0,0,5.2,1900.0,159000.0,139000,180,Home,Rural,Undergraduate,Male,Govt,1
APP100296,8000,0,Self-Employed,21,Single,1.0,654.0,0,7.8,13400.0,106000.0,214000,360,Business,Semi-Urban,Undergraduate,Male,Private,0
APP100297,8000,0,Salaried,28,Married,1.0,617.0,0,5.0,19700.0,83000.0,95000,360,Home,Rural,Graduate,Male,Private,1
APP100298,8000,0,Self-Employed,38,Married,0.0,598.0,3,43.4,13300.0,215000.0,211000,60,Home,Semi-Urban,Postgraduate,Male,Self,0
APP100299,8000,3000,Salaried,51,Single,1.0,795.0,0,12.4,7000.0,43000.0,146000,120,Personal,Semi-Urban,Graduate,Male,Govt,1
APP100300,8000,3000,Salaried,47,Single,3.0,543.0,1,21.2,2600.0,0.0,71000,36,Personal,Rural,Undergraduate,Female,Self,0
APP100301,8000,0,Salaried,35,Single,1.0,692.0,3,7.3,4300.0,0.0,129000,240,Education,Urban,Graduate,Male,Private,0
APP100302,9500,3000,Salaried,47,Married,2.0,562.0,2,5.0,12700.0,31000.0,87000,180,Business,Urban,Graduate,Female,Private,0
APP100303,8000,0,Self-Employed,34,Single,0.0,798.0,0,5.0,3700.0,71000.0,88000,360,Home,Urban,Graduate,Female,Govt,1
APP100304,8000,0,Self-Employed,23,Married,2.0,702.0,2,29.8,3100.0,0.0,140000,60,Personal,Rural,Postgraduate,Male,Private,0
APP100305,8000,3000,Business,38,Single,1.0,545.0,1,5.0,1900.0,74000.0,76000,240,Home,Urban,Graduate,Male,Private,0
APP100306,8000,3000,Salaried,22,Single,1.0,710.0,0,5.0,13800.0,7000.0,75000,360,Personal,Urban,Postgraduate,Male,Private,1
APP100307,8000,0,Salaried,45,Married,2.0,609.0,1,5.0,13600.0,0.0,78000,240,Business,Rural,Undergraduate,Male,Private,0
APP100308,8000,3000,Self-Employed,46,Single,0.0,684.0,2,42.9,25700.0,85000.0,188000,36,Education,Urban,Undergraduate,Female,Private,0
APP100309,8000,3000,Salaried,29,Married,0.0,560.0,0,16.3,900.0,157000.0,323000,180,Personal,Urban,Graduate,Female,Self,0
APP100310,8000,3000,Salaried,39,Single,0.0,774.0,2,12.8,26200.0,44000.0,91000,60,Business,Semi-Urban,Undergraduate,Male,Private,1
APP100311,8000,3000,Salaried,39,Married,2.0,500.0,0,90.0,24700.0,260000.0,230000,12,Home,Rural,Postgraduate,Male,Private,0
APP100312,8000,0,Salaried,46,Single,2.0,599.0,1,16.7,27100.0,0.0,143000,120,Personal,Urban,Graduate,Female,Private,0
APP100313,8000,0,Business,25,Married,1.0,582.0,0,14.7,9100.0,34000.0,60000,60,Business,Semi-Urban,Graduate,Female,Self,0
APP100314,8000,3000,Business,43,Single,0.0,706.0,1,5.0,10100.0,0.0,75000,240,Personal,Urban,Graduate,Male,Private,0
APP100315,8000,0,Self-Employed,24,Married,1.0,635.0,0,10.7,10100.0,91000.0,91000,120,Home,Semi-Urban,Undergraduate,Male,Govt,1
APP100316,8000,0,Salaried,45,Married,0.0,663.0,0,8.8,3300.0,230000.0,179000,240,Home,Urban,Graduate,Male,Self,1
APP100317,8000,3000,Salaried,48,Married,0.0,622.0,0,90.0,3400.0,329000.0,320000,12,Home,Urban,Graduate,Female,Private,0
APP100318,8000,3000,Salaried,31,Single,0.0,540.0,2,90.0,10200.0,236000.0,213000,12,Home,Semi-Urban,Undergraduate,Male,Govt,0
APP100319,8000,0,Salaried,50,Married,1.0,659.0,0,48.1,6300.0,3000.0,57000,12,Personal,Rural,Postgraduate,Male,Self,0
APP100320,8000,3000,Salaried,22,Married,1.0,554.0,1,23.4,16600.0,128000.0,134000,60,Home,Semi-Urban,Undergraduate,Male,Private,0
APP100321,8000,3000,Self-Employed,48,Married,0.0,507.0,1,19.6,5700.0,348000.0,315000,120,Home,Rural,Postgraduate,Male,Private,0
APP100322,8000,3000,Self-Employed,52,Single,1.0,736.0,0,5.0,1900.0,,69000,240,Education,Semi-Urban,Graduate,Male,Private,0
APP100323,8000,3000,Salaried,41,Married,3.0,560.0,1,5.0,2000.0,55000.0,225000,360,Education,Urban,Undergraduate,Female,Self,1
APP100324,8000,0,Business,36,Married,0.0,803.0,1,7.1,3800.0,42000.0,82000,120,Personal,Urban,Graduate,Male,Private,1
APP100325,8000,3000,Self-Employed,41,Married,1.0,799.0,1,17.3,16700.0,6000.0,83000,36,Personal,Rural,Postgraduate,Male,Private,1
APP100326,8000,0,Self-Employed,31,Married,1.0,735.0,3,21.6,4800.0,110000.0,97000,60,Home,Semi-Urban,Postgraduate,Male,Govt,0
APP100327,8000,3000,Self-Employed,64,Married,3.0,577.0,0,9.0,10900.0,261000.0,313000,360,Home,Rural,Graduate,Male,Self,0
APP100328,8000,0,Salaried,32,Married,1.0,854.0,2,11.3,1500.0,174000.0,194000,240,Home,Urban,Undergraduate,Male,Private,1
APP100329,8000,3000,Salaried,51,Single,1.0,452.0,2,5.0,9500.0,44000.0,111000,240,Education,Urban,Graduate,Male,Private,0
APP100330,8000,0,Salaried,30,Single,2.0,600.0,0,23.6,8400.0,60000.0,61000,36,Home,Urban,Graduate,Male,Private,0
APP100331,8000,3000,Self-Employed,53,Married,0.0,746.0,1,48.6,26600.0,,196000,36,Personal,Urban,Undergraduate,Male,Private,1
APP100332,8000,3000,Salaried,58,Married,1.0,739.0,1,23.5,9500.0,94000.0,80000,36,Home,Urban,Postgraduate,Male,Self,0
APP100333,8000,3000,Salaried,41,Single,1.0,606.0,1,5.0,17400.0,92000.0,173000,360,Business,Semi-Urban,Postgraduate,Male,Private,1
APP100334,8000,0,Salaried,40,Married,1.0,601.0,1,34.1,56700.0,32000.0,202000,60,Education,Semi-Urban,Postgraduate,Female,Self,1
APP100335,8000,3000,Salaried,28,Single,0.0,660.0,0,8.1,8400.0,0.0,198000,240,Education,Urban,Undergraduate,Female,Private,0
APP100336,8000,0,Business,27,Married,0.0,664.0,1,17.3,37600.0,7000.0,220000,180,Personal,Urban,Graduate,Male,Self,0
APP100337,8000,3000,Self-Employed,40,Married,0.0,637.0,0,12.4,9200.0,40000.0,275000,180,Personal,Semi-Urban,Graduate,Male,Govt,1
APP100338,8000,0,Salaried,52,Married,2.0,821.0,1,29.9,,,155000,60,Personal,Semi-Urban,Graduate,Female,Private,0
APP100339,8000,3000,Salaried,32,Single,3.0,602.0,2,11.2,7300.0,0.0,275000,240,Business,Semi-Urban,Graduate,Male,Self,0
APP100340,8000,3000,Salaried,60,Married,0.0,811.0,0,71.0,4900.0,0.0,91000,12,Education,Semi-Urban,Postgraduate,Female,Self,0
APP100341,8000,3000,Salaried,31,Married,0.0,708.0,1,5.0,5100.0,26000.0,119000,360,Business,Rural,Graduate,Female,Private,1
APP100342,8000,3000,Salaried,40,Married,3.0,763.0,1,90.0,4600.0,45000.0,251000,12,Education,Semi-Urban,Graduate,Male,Private,0
APP100343,8000,0,Salaried,40,Single,1.0,545.0,0,18.6,6000.0,0.0,50000,36,Business,Rural,Graduate,Male,Govt,0
APP100344,8000,3000,Salaried,36,Single,2.0,764.0,1,5.0,16500.0,82000.0,67000,120,Home,Semi-Urban,Postgraduate,Female,Self,1
APP100345,8000,0,Self-Employed,21,Married,0.0,769.0,0,5.0,1500.0,136000.0,121000,360,Home,Urban,Undergraduate,Male,Private,1
APP100346,8000,3000,Self-Employed,31,Married,2.0,612.0,1,42.4,10800.0,161000.0,295000,60,Personal,Urban,Graduate,Male,Private,0
APP100347,8000,0,Salaried,39,Single,2.0,748.0,1,16.6,9100.0,253000.0,236000,180,Home,Semi-Urban,Postgraduate,Male,Govt,1
APP100348,8000,0,Salaried,37,Married,0.0,538.0,1,90.0,32400.0,193000.0,173000,12,Home,Semi-Urban,Graduate,Male,Self,0
APP100349,8000,0,Self-Employed,44,Married,0.0,637.0,0,72.0,5600.0,214000.0,230000,36,Home,Semi-Urban,Postgraduate,Female,Private,0
APP100350,8000,3000,Salaried,45,Married,0.0,785.0,0,10.2,25100.0,0.0,290000,240,Personal,Urban,Graduate,Female,Private,1
APP100351,8000,0,Business,35,Single,0.0,655.0,1,18.1,3400.0,,87000,60,Business,Semi-Urban,Graduate,Female,Private,0
APP100352,8000,3000,Self-Employed,28,Married,3.0,656.0,0,6.0,5100.0,1000.0,173000,240,Personal,Rural,Postgraduate,Male,Private,0
APP100353,8000,3000,Salaried,53,Single,0.0,806.0,0,7.5,12300.0,61000.0,231000,240,Business,Semi-Urban,Undergraduate,Male,Private,1
APP100354,8000,0,Salaried,24,Married,2.0,488.0,2,5.0,14900.0,0.0,77000,360,Personal,Semi-Urban,Graduate,Male,Self,0
APP100355,8000,3000,Self-Employed,32,Married,2.0,664.0,0,35.0,6200.0,163000.0,149000,36,Home,Rural,Undergraduate,Male,Self,0
APP100356,8000,0,Salaried,29,Single,0.0,666.0,1,13.0,10100.0,169000.0,193000,180,Home,Semi-Urban,Postgraduate,Male,Private,1
APP100357,8000,0,Self-Employed,45,Married,1.0,600.0,1,5.0,6900.0,12000.0,114000,360,Personal,Urban,Undergraduate,Female,Self,1
APP100358,8000,0,Business,51,Married,0.0,803.0,0,13.4,17900.0,241000.0,226000,240,Home,Rural,Graduate,Female,Private,1
APP100359,8000,3000,Self-Employed,36,Single,0.0,598.0,0,37.4,7000.0,146000.0,173000,36,Home,Urban,Graduate,Male,Private,0
APP100360,8000,0,Salaried,40,Single,3.0,591.0,1,6.6,6500.0,34000.0,90000,180,Education,Semi-Urban,Undergraduate,Male,Self,1
APP100361,8000,3000,Self-Employed,42,Single,0.0,457.0,0,5.0,21800.0,0.0,121000,360,Personal,Urban,Graduate,Male,Private,0
APP100362,8000,0,Salaried,56,Single,0.0,779.0,0,21.5,10000.0,54000.0,180000,120,Education,Urban,Graduate,Male,Private,1
APP100363,8000,0,Salaried,21,Single,2.0,650.0,0,5.0,15800.0,26000.0,119000,360,Business,Urban,Graduate,Female,Self,1
APP100364,8000,0,Business,45,Married,1.0,650.0,0,5.6,98600.0,0.0,94000,180,Personal,Urban,Undergraduate,Male,Govt,0
APP100365,8000,0,Salaried,41,Married,1.0,628.0,4,57.7,1100.0,0.0,181000,36,Personal,Urban,Graduate,Female,Self,0
APP100366,8000,3000,Business,34,Single,2.0,787.0,0,36.4,2900.0,49000.0,177000,36,Business,Urban,Undergraduate,Male,Self,1
APP100367,8000,0,Business,41,Married,0.0,817.0,1,90.0,3200.0,186000.0,210000,12,Home,Rural,Graduate,Male,Private,0
